Time,F-5
4755.21596,-12.16600802
4756.61557,-11.99588642
4758.03218,-11.85927872
4759.46429,-11.79978152
4760.87266,-11.92363742
4762.28877,-12.21514282
4763.70538,-12.19355932
4765.13377,-12.04759442
4766.56086,-11.93837872
4767.97359,-11.96881682
4769.40096,-11.69940402
4770.81731,-11.85677912
4772.2398,-11.72909122
4773.67181,-12.05716052
4775.08067,-12.15342772
4776.49876,-12.10031082
4777.92112,-11.75504822
4779.32924,-12.01857042
4780.75947,-12.02296412
4782.17284,-12.36955032
4783.59769,-12.03013832
4785.01318,-11.80171402
4786.44254,-11.87271152
4787.87053,-11.84207162
4789.28176,-12.21088052
4790.69138,-12.06408812
4792.11524,-12.37323462
4793.52222,-12.04512752
4794.89971,-12.06847282
4796.33495,-12.20481392
4797.74084,-11.97482162
4799.1708,-12.06049912
4800.60054,-12.19851692
4802.00565,-12.14491982
4803.42576,-12.20915562
4804.84913,-11.84308032
4806.26511,-12.09021912
4807.6921,-12.30773342
4809.11595,-11.99450772
4810.52833,-12.17459332
4811.94618,-12.05227682
4813.36154,-12.00043132
4814.79165,-12.02872072
4816.19877,-11.81229752
4817.62362,-12.18949072
4819.04786,-12.06007632
4820.45212,-12.07760892
4821.89042,-12.04904952
4823.30283,-12.04795542
4824.71182,-11.94571782
4826.14982,-12.25566202
4827.55904,-11.86807862
4828.98789,-12.25207502
4830.40564,-11.95581512
4831.81462,-12.10406502
4833.20848,-12.01503572
4834.62035,-12.07362582
4836.05146,-12.09278452
4837.44506,-11.89266272
4838.87668,-12.11885242
4840.29154,-12.30449322
4841.7234,-12.14519512
4843.13602,-11.95389902
4844.56137,-12.02839342
4846.00724,-12.06712562
4847.40135,-12.34027142
4848.80958,-11.96867462
4850.18582,-12.17423752
4851.61419,-12.12795412
4853.02849,-12.14782202
4854.44065,-12.08132182
4855.86805,-11.98633102
4857.29363,-12.16047912
4858.69599,-12.09470152
4860.11811,-12.12179162
4861.55084,-12.05347352
4862.95893,-12.06265712
4864.38596,-12.25439012
4865.8247,-12.32782142
4867.21767,-12.13461762
4868.65381,-12.16844532
4870.05864,-12.38314112
4871.49216,-12.11447702
4872.91657,-12.28121832
4874.32024,-12.32704692
4875.75513,-12.33711092
4877.17445,-12.00352832
4878.58921,-12.07481702
4879.98392,-11.98623592
4881.41798,-12.34497862
4882.85189,-12.32696352
4884.32637,-12.17530722
4885.7241,-12.26303252
4887.15398,-12.21669802
4888.57734,-12.36752122
4890.05384,-12.14626932
4891.55194,-12.21519722
4892.99108,-12.10330002
4894.41917,-12.19932482
4895.8429,-12.40716092
4897.28843,-11.92892902
4898.74926,-12.23048422
4900.20625,-12.22447382
4901.65698,-12.42130942
4903.19608,-12.18960092
4904.73111,-12.44023272
4906.2863,-12.01763612
4907.71628,-12.19438062
4909.13227,-12.11743842
4910.5407,-12.40645232
4911.94875,-12.39212062
4913.36733,-12.30426482
4914.79798,-12.38948602
4916.2624,-12.54633022
4917.69364,-12.12032112
4919.10464,-12.24599592
4920.54474,-12.19917402
4921.93385,-12.02431622
4923.36754,-12.26642222
4924.79477,-12.16317142
4926.20261,-12.35028282
4927.63614,-11.96272002
4929.03954,-12.13153752
4930.48071,-12.33511132
4931.87563,-11.92914162
4933.30536,-12.20031662
4934.71974,-12.18580302
4936.16172,-12.03848622
4937.62636,-12.43637492
4939.08456,-12.35781522
4940.51586,-12.34197152
4941.96478,-11.93646252
4943.53281,-12.17382152
4945.01957,-12.52851342
4946.56869,-12.39489992
4948.00044,-12.36087292
4949.45679,-12.35789642
4950.86561,-12.14574072
4952.261,-12.30546292
4953.70823,-12.35906812
4955.10785,-12.03858612
4956.53784,-12.42362712
4957.95244,-12.44177942
4959.39068,-12.30244802
4960.79604,-12.56319492
4962.20703,-12.35107072
4963.64226,-12.30220652
4965.04187,-12.32117922
4966.47276,-12.32882002
4967.90697,-12.47868372
4969.29946,-12.43683682
4970.73345,-12.37024992
4972.14706,-12.34180902
4973.57818,-12.05734592
4974.98204,-12.54149792
4976.40676,-12.59758962
4977.83151,-12.38742032
4979.23547,-12.47129762
4980.67623,-12.54576712
4982.10072,-12.43303552
4983.50708,-12.65326532
4984.93058,-12.45475982
4986.33007,-12.28494312
4987.76104,-12.26618752
4989.18871,-12.30786812
4990.60466,-12.74545882
4992.01762,-12.14454692
4993.39086,-12.38081482
4994.81747,-12.66152642
4996.24459,-12.20363302
4997.64244,-12.38444662
4999.06606,-12.32297982
5000.4928,-12.51404302
5001.90466,-12.42140842
5003.27877,-12.34267812
5004.70613,-12.15017232
5006.10624,-12.48940822
5007.53674,-12.57425232
5008.96434,-12.31113862
5010.37608,-12.41627982
5011.80597,-12.74310042
5013.20918,-12.33890302
5014.59316,-12.54122262
5015.99253,-12.45128022
5017.41826,-12.25530112
5018.79113,-12.59997842
5020.22112,-12.39978912
5021.65185,-12.47937052
5023.04122,-12.51728822
5024.42345,-12.49168092
5025.84956,-12.20506682
5027.28067,-12.32441882
5028.68053,-12.75541322
5030.06239,-12.17753252
5031.46988,-12.29561522
5032.85112,-12.37243202
5034.25572,-12.54726732
5035.67983,-12.47077932
5037.04557,-12.42617162
5038.41443,-12.58835382
5039.78567,-12.41747092
5041.20366,-12.61593872
5042.57428,-12.47491532
5043.98839,-12.32605152
5045.35762,-12.37487812
5046.72936,-12.33364222
5048.15546,-12.59813332
5049.52308,-12.40595482
5050.94132,-12.14110022
5052.31218,-12.64825532
5053.73305,-12.32746472
5055.1204,-12.45642622
5056.52014,-12.51749862
5057.90076,-12.29802092
5059.24836,-12.54804892
5060.62585,-12.54001912
5062.04321,-12.19967062
5063.41833,-12.32738312
5064.83594,-12.37255932
5066.21455,-12.45869752
5067.62604,-12.38736512
5069.0429,-12.71920332
5070.42663,-12.46023872
5071.83825,-12.50877632
5073.25473,-12.25934192
5074.62797,-12.52969592
5076.04159,-12.26627832
5077.42144,-12.45526582
5078.83806,-12.39719272
5080.24992,-12.53490822
5081.61716,-12.57697622
5083.00465,-12.44144872
5084.41838,-12.30035702
5085.79161,-12.38561012
5087.21411,-12.60517962
5088.58409,-12.52828962
5089.98858,-12.57733622
5091.36807,-12.48561402
5092.77292,-12.19102942
5094.15967,-12.30777912
5095.57465,-12.57695172
5096.98839,-12.44997592
5098.35813,-12.47452782
5099.79713,-12.55191242
5101.21047,-12.28819922
5102.62784,-12.55958612
5103.9852,-12.62487262
5105.36343,-12.24144142
5106.73792,-12.19656312
5108.13841,-12.51173502
5109.51465,-12.80696252
5110.93876,-12.55773832
5112.30337,-12.50846362
5113.66811,-12.58459932
5115.04898,-12.43245822
5116.42146,-12.49647282
5117.84007,-12.44884382
5119.20055,-12.61817872
5120.62405,-12.68111342
5122.0024,-12.39559622
5123.41951,-12.32396692
5124.82876,-12.57389712
5126.20849,-12.68372872
5127.63222,-12.27914712
5129.03259,-12.64866122
5130.40595,-12.20697712
5131.82969,-12.36431982
5133.20117,-12.43305602
5134.61591,-12.61883672
5136.0384,-12.77203152
5137.41126,-12.51716822
5138.8285,-12.60559012
5140.19823,-12.90687492
5141.61934,-12.51547282
5143.03571,-12.65030462
5144.45382,-12.54036602
5145.83682,-12.46377782
5147.2558,-12.60874142
5148.66853,-12.61241372
5150.1054,-12.68824152
5151.51938,-12.52726552
5152.93513,-12.71406102
5154.35598,-12.41770562
5155.75797,-12.70107562
5157.14033,-12.41073442
5158.56656,-12.72889052
5159.98243,-12.78039612
5161.39641,-12.43532652
5162.76327,-12.43687612
5164.14764,-12.84185222
5165.56325,-12.82027402
5166.97824,-12.28561372
5168.35085,-12.75274762
5169.77208,-12.67659812
5171.18307,-12.56948192
5172.60081,-12.22342302
5173.96768,-12.53056692
5175.40191,-12.49178902
5176.78302,-12.45259702
5178.18326,-12.89178642
5179.60149,-12.31815712
5180.98335,-12.94973612
5182.39472,-12.87578132
5183.81033,-12.62435332
5185.18572,-12.80391382
5186.5964,-12.45202852
5187.98042,-12.44470662
5189.39378,-12.64885332
5190.81326,-12.55743992
5192.19012,-12.82849232
5193.60374,-12.58897432
5195.02547,-12.62411242
5196.44458,-12.71966372
5197.85095,-12.97177152
5199.23032,-12.74987392
5200.65655,-12.72237572
5202.05528,-12.50996182
5203.43727,-12.70653272
5204.85463,-12.70914472
5206.24087,-12.67260712
5207.65661,-12.65179632
5209.08347,-12.62785362
5210.48358,-12.88115552
5211.86883,-12.70439262
5213.2733,-12.51368652
5214.69292,-12.53277932
5216.06577,-12.76920242
5217.49289,-12.25318652
5218.91188,-12.93371672
5220.32636,-12.70825402
5221.7481,-12.89396702
5223.12184,-12.67601382
5224.53595,-12.62933492
5225.9082,-12.52841632
5227.33442,-12.70123442
5228.74792,-12.86358562
5230.16702,-12.67984982
5231.58988,-12.84355992
5233.00594,-12.83666692
5234.43498,-12.59824742
5235.83497,-12.80889392
5237.22096,-12.91977392
5238.64544,-12.65808982
5240.06368,-12.92156522
5241.47004,-12.60113892
5242.85078,-12.84434812
5244.27739,-12.71014642
5245.68988,-12.50508722
5247.10661,-12.21631312
5248.52198,-12.73602192
5249.95284,-12.45568702
5251.36632,-12.65388712
5252.78481,-12.76597102
5254.20929,-12.82710072
5255.58841,-12.67263082
5257.00152,-12.96457092
5258.37214,-12.67427722
5259.78687,-12.95116642
5261.20774,-12.39936092
5262.6271,-12.83169792
5263.99821,-12.85638182
5265.42032,-12.64132062
5266.8253,-12.97105192
5268.24954,-12.28211762
5269.63577,-12.80910082
5271.05626,-12.79795562
5272.463,-12.66286212
5273.83299,-12.69692722
5275.2586,-12.55852502
5276.68509,-12.61641352
5278.1027,-12.97189612
5279.51556,-12.92643682
5280.93742,-12.60611892
5282.34991,-12.82858372
5283.72553,-12.82523032
5285.14401,-12.97228252
5286.55912,-12.80837222
5287.97836,-13.07071672
5289.40559,-12.88211162
5290.82033,-12.59766622
5292.24781,-12.69299322
5293.64831,-12.82034502
5295.0833,-12.87939552
5296.50903,-12.72824162
5297.9059,-12.60935782
5299.284,-12.76082032
5300.66499,-13.02341812
5302.08423,-12.85834782
5303.48834,-12.77342282
5304.85295,-12.78976362
5306.22819,-12.77602512
5307.6073,-12.80013362
5309.02616,-12.77094312
5310.43115,-12.99846772
5311.80963,-13.09670062
5313.16687,-12.93825952
5314.53936,-12.78034432
5315.91311,-12.81866632
5317.29121,-12.72281272
5318.70032,-12.68545742
5320.06594,-12.57582392
5321.48992,-12.65752392
5322.87166,-12.72155382
5324.28065,-12.69274102
5325.69288,-12.94914372
5327.06774,-12.81015692
5328.47986,-12.81388642
5329.85435,-12.92325032
5331.22008,-12.98777092
5332.60294,-12.65082662
5333.9738,-12.85094642
5335.37692,-12.56041792
5336.7529,-12.82411122
5338.17627,-12.94740802
5339.55637,-12.81232702
5340.97662,-13.15437832
5342.3791,-12.95965922
5343.76092,-12.84081392
5345.17207,-12.75394342
5346.58869,-12.89566882
5347.96217,-13.04026722
5349.38253,-12.74800202
5350.76802,-13.01720082
5352.16626,-12.41699222
5353.53749,-12.78017942
5354.91973,-12.70406492
5356.33159,-12.50869082
5357.74771,-12.79262842
5359.12019,-12.73380652
5360.54006,-13.17901112
5361.96093,-12.83619492
5363.33578,-13.02570532
5364.70164,-13.07467612
5366.12225,-12.65221012
5367.50911,-12.60653332
5368.90486,-12.75458382
5370.27647,-12.80088812
5371.6587,-12.98342022
5373.06994,-13.04744932
5374.4853,-13.01290042
5375.85691,-12.48434012
5377.27915,-12.95857572
5378.65159,-12.65970982
5380.06538,-12.99481012
5381.49074,-13.22112202
5382.86185,-13.04683812
5384.27746,-12.87031842
5385.65295,-12.74344802
5387.07219,-12.78373772
5388.4763,-12.91490392
5389.85641,-12.94220762
5391.26977,-12.54540862
5392.69376,-12.78262332
5394.05362,-12.69241182
5395.44074,-12.73301922
5396.85734,-12.96132232
5398.27383,-12.73173382
5399.65094,-12.88886102
5401.0653,-13.03604752
5402.44191,-12.85268902
5403.85866,-12.98141732
5405.26701,-12.50226122
5406.64638,-12.85210492
5408.06986,-12.68752122
5409.46497,-12.59488192
5410.84734,-12.80219052
5412.26745,-12.82120452
5413.65427,-12.92827882
5415.0633,-13.01576762
5416.47803,-12.91719252
5417.8509,-12.83200522
5419.27601,-13.08101082
5420.68824,-12.74567472
5422.10674,-12.81111222
5423.52297,-13.09954742
5424.95471,-13.03746362
5426.32582,-12.86317022
5427.73393,-13.18334862
5429.10592,-12.86277702
5430.47353,-12.94132472
5431.84427,-12.85912232
5433.26387,-12.79530132
5434.63687,-12.96507502
5436.06261,-13.09430672
5437.42996,-12.62190102
5438.83796,-12.96104322
5440.21381,-12.52792052
5441.64467,-12.90695052
5443.06229,-13.33498112
5444.46615,-12.78625972
5445.84789,-13.09660602
5447.26125,-13.02851622
5448.63774,-12.89495312
5450.05873,-12.69916712
5451.47059,-12.89044672
5452.83707,-12.69853242
5454.27006,-13.12750622
5455.68829,-13.03532992
5457.10665,-13.13855402
5458.46778,-12.93991702
5459.89089,-13.16765792
5461.27149,-12.99921992
5462.68648,-13.24462582
5464.09697,-13.03777602
5465.52695,-13.20554202
5466.95494,-12.80489832
5468.3763,-12.81469402
5469.78704,-13.20459122
5471.19717,-13.09283382
5472.58076,-13.30862572
5473.997,-13.15867652
5475.40823,-13.07375162
5476.78272,-12.83247302
5478.19571,-13.21630492
5479.57432,-13.04138692
5480.99031,-12.72678282
5482.41104,-12.99260372
5483.77254,-12.94917162
5485.20414,-12.98900462
5486.62214,-13.09182512
5488.04049,-13.22618892
5489.41611,-12.83331932
5490.83172,-12.89276042
5492.20521,-12.99466682
5493.62532,-12.98617572
5495.0298,-13.26425022
5496.45654,-13.30973672
5497.88541,-12.99961492
5499.31076,-13.02008872
5500.72175,-13.09641442
5502.13311,-13.04647052
5503.56085,-13.02964882
5504.97572,-12.80498122
5506.35508,-13.11502692
5507.77068,-13.29452752
5509.18955,-12.76596342
5510.61129,-12.96195672
5512.03341,-13.07393122
5513.44338,-12.55646942
5514.87249,-12.76730782
5516.27489,-13.09143772
5517.70647,-12.73866842
5519.08584,-12.84320342
5520.51082,-13.26736162
5521.91531,-13.01539002
5523.33879,-13.13664822
5524.76378,-13.07631052
5526.18889,-13.15218912
5527.62188,-12.88635592
5529.01011,-13.15491162
5530.39447,-13.28521352
5531.80983,-12.82142162
5533.2152,-13.02067942
5534.59406,-12.95135132
5536.01867,-12.70457222
5537.43704,-12.83337122
5538.85802,-12.86527282
5540.27438,-12.73320462
5541.64787,-13.13192872
5543.06237,-13.16006512
5544.43984,-13.01610142
5545.86583,-13.11503852
5547.26619,-13.25239772
5548.69068,-12.67979552
5550.07317,-13.21809622
5551.48866,-13.03982982
5552.90101,-13.01949362
5554.26975,-13.09159502
5555.69812,-13.12476022
5557.12235,-12.68201012
5558.56259,-12.97856462
5559.94533,-13.04277142
5561.32831,-12.97729352
5562.7548,-13.07839432
5564.15016,-12.97536462
5565.52852,-13.40185602
5566.95239,-12.99863992
5568.39487,-13.15516772
5569.79249,-12.58269972
5571.21072,-13.17618452
5572.63636,-13.08965092
5574.04195,-13.29484182
5575.42681,-13.15628212
5576.83705,-12.86741582
5578.26778,-13.25767692
5579.67089,-12.94888392
5581.10426,-13.29157372
5582.52874,-13.22085782
5583.94961,-13.13509772
5585.37509,-13.04674432
5586.77795,-13.14818482
5588.20469,-13.23912952
5589.61829,-12.92131632
5591.03203,-13.33806502
5592.4089,-13.10215452
5593.82888,-12.99521232
5595.26212,-12.75868322
5596.66636,-13.08365742
5598.08459,-12.95260522
5599.46133,-13.06620062
5600.87994,-13.12805172
5602.30418,-12.99264602
5603.71879,-13.21114402
5605.1264,-13.05523252
5606.50714,-13.02255122
5607.92738,-13.49096872
5609.35349,-13.28698882
5610.7701,-13.16195242
5612.14746,-13.07759072
5613.56132,-13.18986592
5614.93606,-13.09400412
5616.35304,-13.20616322
5617.75742,-13.07849142
5619.18639,-13.07586352
5620.61551,-13.24811882
5622.03824,-13.01801242
5623.4481,-13.17685532
5624.86197,-13.21591762
5626.28945,-12.95560032
5627.70532,-12.92898412
5629.12955,-13.04773042
5630.54816,-12.79036212
5631.9524,-13.07014822
5633.33351,-13.05992502
5634.752,-12.83333222
5636.15636,-13.18873262
5637.5206,-13.04902122
5638.90071,-12.99225882
5640.27657,-12.94514502
5641.69156,-13.20117122
5643.09555,-13.22913712
5644.49778,-13.04638992
5645.91179,-13.04115112
5647.32638,-12.93590492
5648.7395,-13.00738732
5650.11048,-13.08745762
5651.48685,-12.83771572
5652.90321,-13.18814882
5654.26131,-12.99990282
5655.64693,-12.93556402
5657.01342,-12.99761282
5658.43253,-13.04195532
5659.79026,-13.11442542
5661.16875,-12.64519742
5662.54286,-13.04314222
5663.94373,-12.86985222
5665.32049,-13.19563382
5666.6952,-13.22186472
5668.11444,-13.11564302
5669.48692,-13.12506442
5670.89966,-13.16687762
5672.28028,-12.95084672
5673.69426,-13.01639122
5675.06737,-13.12933652
5676.48386,-13.12218762
5677.86147,-13.15516182
5679.27608,-13.24794722
5680.69094,-12.92255362
5682.05818,-13.15851112
5683.48554,-13.00594942
5684.86078,-13.07931652
5686.28064,-13.27219342
5687.683,-13.24955122
5689.06687,-13.43287722
5690.4701,-13.10807822
5691.89135,-13.29178312
5693.26346,-13.32395822
5694.67532,-13.19108732
5696.05318,-13.10735042
5697.42654,-13.23955532
5698.79078,-13.13887672
5700.17451,-12.93073592
5701.58688,-13.08673772
5703.00436,-13.04997192
5704.3726,-13.22306162
5705.76059,-13.31768942
5707.16857,-13.03717042
5708.53769,-13.27064232
5709.95793,-13.33543872
5711.34191,-12.95423502
5712.73065,-13.18931522
5714.12252,-12.98215472
5715.5365,-13.19973082
5716.91674,-13.03044752
5718.3341,-13.12053392
5719.73871,-13.18233902
5721.11432,-13.00178242
5722.52493,-13.41237932
5723.89855,-13.40040862
5725.32065,-13.26341802
5726.69452,-13.31598852
5728.10726,-13.28441112
5729.48099,-12.89259912
5730.89485,-13.38691132
5732.26972,-13.31646832
5733.68408,-13.18867222
5735.05656,-13.24576472
5736.47917,-13.26584462
5737.85141,-13.28063362
5739.26852,-13.21465272
5740.63914,-13.04788932
5742.06037,-13.51047502
5743.41624,-13.08509292
5744.8006,-13.21562002
5746.21458,-13.30900012
5747.63532,-13.01346342
5749.00869,-13.38704482
5750.42642,-13.16888612
5751.79516,-13.01638212
5753.2179,-13.28564072
5754.61951,-12.98451732
5756.00425,-13.29794142
5757.37235,-13.31454832
5758.78347,-12.80916172
5760.15198,-13.17646502
5761.53482,-13.23947482
5762.94331,-13.48940002
5764.32004,-13.27935552
5765.73191,-13.57273222
5767.11327,-13.06008932
5768.52913,-13.36200342
5769.90375,-13.36376622
5771.31598,-13.44974832
5772.69659,-13.34893842
5774.10595,-13.31772342
5775.51881,-13.30640422
5776.8958,-13.32820182
5778.31791,-13.07708422
5779.67902,-13.28666212
5781.05926,-13.55687932
5782.46975,-13.44325212
